コード,連動銘柄,連動銘柄名,相関
6925.T,6622.T,ダイヘン,0.508
6925.T,6490.T,ＰＩＬＬＡＲ,0.496
6925.T,9880.T,イノテック,0.496
6925.T,6890.T,フェローテック,0.494
6925.T,5333.T,ＮＧＫ,0.491
6925.T,6674.T,ジーエス・ユアサ　コーポレーション,0.479
6925.T,6503.T,三菱電機,0.476
6925.T,7966.T,リンテック,0.475
6925.T,4187.T,大阪有機化学工業,0.472
6925.T,7715.T,長野計器,0.468
6925.T,6479.T,ミネベアミツミ,0.461
6925.T,6407.T,ＣＫＤ,0.46
6925.T,4980.T,デクセリアルズ,0.459
6925.T,8035.T,東京エレクトロン,0.457
6960.T,5484.T,東北特殊鋼,0.363
6960.T,8152.T,ソマール,0.32
6960.T,9436.T,沖縄セルラー電話,0.24
6960.T,7082.T,ジモティー,0.235
6960.T,7513.T,コジマ,0.216
6960.T,6579.T,ログリー,0.215
6960.T,5031.T,モイ,0.215
6960.T,3185.T,夢展望,0.215
6960.T,9782.T,ディーエムエス,0.213
6960.T,6659.T,メディアリンクス,0.196
6960.T,5253.T,カバー,0.192
6960.T,5959.T,岡部,0.191
6960.T,6518.T,三相電機,0.19
6960.T,3646.T,駅探,0.187
6960.T,4543.T,テルモ,0.186
6960.T,3393.T,スターティアホールディングス,0.185
6960.T,7287.T,日本精機,0.183
6960.T,7957.T,フジコピアン,0.181
6960.T,4409.T,東邦化学工業,0.178
6960.T,7747.T,朝日インテック,0.178
7060.T,2418.T,ツカダ・グローバルホールディング,0.345
7060.T,9753.T,アイエックス・ナレッジ,0.329
7060.T,5943.T,ノーリツ,0.32
7060.T,3266.T,ファンドクリエーショングループ,0.285
7060.T,7238.T,曙ブレーキ工業,0.285
7060.T,9361.T,伏木海陸運送,0.283
7060.T,3288.T,オープンハウスグループ,0.277
7060.T,2980.T,ＳＲＥホールディングス,0.276
7060.T,9005.T,東急,0.259
7060.T,9385.T,ショーエイコーポレーション,0.258
7060.T,1435.T,ｒｏｂｏｔ　ｈｏｍｅ,0.257
7060.T,2264.T,森永乳業,0.24
7060.T,7554.T,幸楽苑,0.238
7060.T,3647.T,アスリナ,0.238
7060.T,4732.T,ユー・エス・エス,0.233
7060.T,6326.T,クボタ,0.231
7060.T,6943.T,ＮＫＫスイッチズ,0.229
7060.T,7416.T,はるやまホールディングス,0.226
7060.T,8252.T,丸井グループ,0.225
7060.T,4247.T,ポバール興業,0.223
7066.T,153A.T,カウリス,0.246
7066.T,4056.T,ニューラルグループ,0.241
7066.T,7238.T,曙ブレーキ工業,0.236
7066.T,8013.T,ナイガイ,0.226
7066.T,4419.T,Ｆｉｎａｔｅｘｔホールディングス,0.214
7066.T,7199.T,プレミアグループ,0.206
7066.T,5132.T,ｐｌｕｓｚｅｒｏ,0.198
7066.T,9310.T,日本トランスシティ,0.189
7066.T,9343.T,アイビス,0.188
7066.T,9709.T,ＮＣＳ＆Ａ,0.186
7066.T,9468.T,ＫＡＤＯＫＡＷＡ,0.186
7066.T,4849.T,エン,0.186
7066.T,6540.T,船場,0.182
7066.T,3653.T,モルフォ,0.181
7066.T,6904.T,原田工業,0.181
7066.T,7059.T,コプロ・ホールディングス,0.176
7066.T,3803.T,イメージ情報開発,0.175
7066.T,2488.T,ＪＴＰ,0.174
7066.T,6171.T,土木管理総合試験所,0.173
7066.T,3486.T,グローバル・リンク・マネジメント,0.171
7093.T,9976.T,セキチュー,0.449
7093.T,175A.T,Ｗｉｌｌ　Ｓｍａｒｔ,0.422
7093.T,9082.T,大和自動車交通,0.415
7093.T,7037.T,テノ．ホールディングス,0.391
7093.T,9171.T,栗林商船,0.363
7093.T,2722.T,ＩＫホールディングス,0.328
7093.T,9213.T,セイファート,0.282
7093.T,8771.T,イー・ギャランティ,0.257
7093.T,148A.T,ハッチ・ワーク,0.248
7093.T,5380.T,新東,0.241
7093.T,7897.T,ホクシン,0.225
7093.T,5609.T,日本鋳造,0.22
7093.T,6070.T,キャリアリンク,0.218
7093.T,4447.T,ピー・ビーシステムズ,0.217
7093.T,3933.T,チエル,0.214
7093.T,5936.T,東洋シヤッター,0.207
7093.T,8143.T,ラピーヌ,0.203
7093.T,2796.T,ファーマライズホールディングス,0.202
7093.T,3747.T,インタートレード,0.202
7093.T,4491.T,コンピューターマネージメント,0.201
7148.T,3261.T,グランディーズ,0.35
7148.T,7172.T,ジャパンインベストメントアドバイザー,0.347
7148.T,8929.T,青山財産ネットワークス,0.315
7148.T,7545.T,西松屋チェーン,0.293
7148.T,476A.T,辻・本郷ＩＴコンサルティング,0.281
7148.T,3245.T,ディア・ライフ,0.275
7148.T,1972.T,三晃金属工業,0.272
7148.T,1446.T,キャンディル,0.229
7148.T,8424.T,芙蓉総合リース,0.212
7148.T,130A.T,Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,0.208
7148.T,2428.T,ウェルネット,0.206
7148.T,3674.T,オークファン,0.204
7148.T,8252.T,丸井グループ,0.203
7148.T,4792.T,山田コンサルティンググループ,0.2
7148.T,9757.T,船井総研ホールディングス,0.199
7148.T,5834.T,ＳＢＩリーシングサービス,0.199
7148.T,4334.T,ユークス,0.197
7148.T,9001.T,東武鉄道,0.195
7148.T,2378.T,ルネサンス,0.194
7148.T,3333.T,あさひ,0.193
7211.T,7201.T,日産自動車,0.599
7211.T,7261.T,マツダ,0.529
7211.T,3116.T,トヨタ紡織,0.495
7211.T,7269.T,スズキ,0.485
7211.T,7203.T,トヨタ自動車,0.465
7211.T,7267.T,本田技研工業,0.452
7211.T,7270.T,ＳＵＢＡＲＵ,0.436
7211.T,5110.T,住友ゴム工業,0.365
7211.T,6902.T,デンソー,0.362
7211.T,7202.T,いすゞ自動車,0.356
7211.T,5108.T,ブリヂストン,0.327
7211.T,5101.T,横浜ゴム,0.325
7211.T,7231.T,トピー工業,0.325
7211.T,6995.T,東海理化電機製作所,0.32
7211.T,3201.T,日本毛織,0.317
7211.T,7259.T,アイシン,0.312
7211.T,7276.T,小糸製作所,0.311
7211.T,1911.T,住友林業,0.31
7211.T,7241.T,フタバ産業,0.308
7211.T,5105.T,ＴＯＹＯ　ＴＩＲＥ,0.298
7343.T,7502.T,プラザホールディングス,0.455
7343.T,2911.T,旭松食品,0.436
7343.T,3059.T,ヒラキ,0.432
7343.T,3068.T,ＷＤＩ,0.431
7343.T,7127.T,一家ホールディングス,0.427
7343.T,7562.T,安楽亭,0.423
7343.T,2818.T,ピエトロ,0.421
7343.T,3166.T,ＯＣＨＩホールディングス,0.419
7343.T,7953.T,菊水化学工業,0.414
7343.T,6082.T,ライドオンエクスプレスホールディングス,0.414
7343.T,4925.T,ハーバー研究所,0.409
7343.T,2683.T,魚喜,0.407
7343.T,3065.T,ライフフーズ,0.402
7343.T,2816.T,ダイショー,0.401
7343.T,2186.T,ソーバル,0.401
7343.T,9849.T,共同紙販ホールディングス,0.4
7343.T,3641.T,パピレス,0.4
7343.T,8247.T,大和,0.4
7343.T,2594.T,キーコーヒー,0.397
7343.T,2169.T,ＣＤＳ,0.396
7358.T,2146.T,ＵＴグループ,0.373
7358.T,7482.T,シモジマ,0.34
7358.T,6869.T,シスメックス,0.338
7358.T,3034.T,クオールホールディングス,0.328
7358.T,2477.T,手間いらず,0.327
7358.T,4848.T,フルキャストホールディングス,0.316
7358.T,6138.T,ダイジェット工業,0.309
7358.T,4543.T,テルモ,0.289
7358.T,4406.T,新日本理化,0.276
7358.T,3676.T,デジタルハーツホールディングス,0.271
7358.T,9081.T,神奈川中央交通,0.269
7358.T,8897.T,ＭＩＲＡＲＴＨホールディングス,0.265
7358.T,3934.T,ベネフィットジャパン,0.265
