コード,連動銘柄,連動銘柄名,相関
7733.T,9856.T,ケーユーホールディングス,0.436
7733.T,2181.T,パーソルホールディングス,0.435
7733.T,4848.T,フルキャストホールディングス,0.435
7733.T,2124.T,ジェイエイシーリクルートメント,0.431
7733.T,7752.T,リコー,0.429
7733.T,6923.T,スタンレー電気,0.426
7733.T,7951.T,ヤマハ,0.424
7733.T,7927.T,ムトー精工,0.42
7805.T,7928.T,旭化学工業,0.432
7805.T,2736.T,フェスタリアホールディングス,0.384
7805.T,4017.T,クリーマ,0.32
7805.T,2683.T,魚喜,0.315
7805.T,4634.T,ａｒｔｉｅｎｃｅ,0.298
7805.T,7035.T,ａｎｄ　ｆａｃｔｏｒｙ,0.291
7805.T,3045.T,カワサキ,0.288
7805.T,2186.T,ソーバル,0.278
7805.T,7277.T,ＴＢＫ,0.277
7805.T,3815.T,メディア工房,0.276
7805.T,7202.T,いすゞ自動車,0.272
7805.T,4433.T,ヒト・コミュニケーションズ・ホールディングス,0.27
7805.T,4113.T,田岡化学工業,0.269
7805.T,3075.T,銚子丸,0.26
7805.T,8737.T,あかつき本社,0.259
7805.T,8904.T,ＡＶＡＮＴＩＡ,0.259
7805.T,6365.T,電業社機械製作所,0.255
7805.T,6390.T,加藤製作所,0.253
7805.T,2404.T,鉄人化ホールディングス,0.253
7805.T,3548.T,バロックジャパンリミテッド,0.252
7897.T,1964.T,中外炉工業,0.417
7897.T,6381.T,アネスト岩田,0.401
7897.T,8860.T,フジ住宅,0.397
7897.T,8020.T,兼松,0.392
7897.T,7287.T,日本精機,0.391
7897.T,5851.T,リョービ,0.389
7897.T,6358.T,酒井重工業,0.385
7897.T,7212.T,エフテック,0.382
7897.T,5852.T,アーレスティ,0.381
7897.T,8078.T,阪和興業,0.38
7897.T,7949.T,小松ウオール工業,0.379
7897.T,8093.T,極東貿易,0.375
7897.T,2986.T,ＬＡホールディングス,0.375
7897.T,6343.T,フリージア・マクロス,0.374
7897.T,7241.T,フタバ産業,0.372
7897.T,9509.T,北海道電力,0.369
7897.T,4113.T,田岡化学工業,0.369
7897.T,1429.T,日本アクア,0.367
7897.T,5933.T,アルインコ,0.366
7897.T,8928.T,穴吹興産,0.366
8015.T,2768.T,双日,0.723
8015.T,8053.T,住友商事,0.701
8015.T,8020.T,兼松,0.652
8015.T,8001.T,伊藤忠商事,0.619
8015.T,9934.T,因幡電機産業,0.612
8015.T,8002.T,丸紅,0.607
8015.T,8012.T,長瀬産業,0.599
8015.T,7224.T,新明和工業,0.597
8015.T,3407.T,旭化成,0.589
8015.T,3036.T,アルコニックス,0.587
8015.T,8058.T,三菱商事,0.584
8015.T,8078.T,阪和興業,0.582
8015.T,1417.T,ミライト・ワン,0.58
8015.T,9960.T,東テク,0.578
8015.T,1812.T,鹿島建設,0.577
8015.T,8098.T,稲畑産業,0.577
8015.T,3402.T,東レ,0.575
8015.T,6850.T,チノー,0.571
8015.T,8075.T,神鋼商事,0.57
8015.T,7231.T,トピー工業,0.564
8050.T,6134.T,ＦＵＪＩ,0.624
8050.T,7762.T,シチズン時計,0.574
8050.T,6728.T,アルバック,0.538
8050.T,4631.T,ＤＩＣ,0.528
8050.T,6143.T,ソディック,0.509
8050.T,6855.T,日本電子材料,0.506
8050.T,4044.T,セントラル硝子,0.505
8050.T,6101.T,ツガミ,0.497
8050.T,4186.T,東京応化工業,0.496
8050.T,4203.T,住友ベークライト,0.495
8050.T,6368.T,オルガノ,0.495
8050.T,3433.T,トーカロ,0.494
8050.T,5331.T,ノリタケ,0.487
8050.T,5384.T,フジミインコーポレーテッド,0.485
8050.T,6113.T,アマダ,0.484
8050.T,7238.T,曙ブレーキ工業,0.481
8050.T,6981.T,村田製作所,0.479
8050.T,5016.T,ＪＸ金属,0.477
8050.T,6928.T,エノモト,0.476
8050.T,6479.T,ミネベアミツミ,0.476
8088.T,5020.T,ＥＮＥＯＳホールディングス,0.63
8088.T,5019.T,出光興産,0.589
8088.T,6457.T,グローリー,0.562
8088.T,2768.T,双日,0.546
8088.T,5021.T,コスモエネルギーホールディングス,0.544
8088.T,4114.T,日本触媒,0.525
8088.T,4045.T,東亞合成,0.516
8088.T,5192.T,三ツ星ベルト,0.514
8088.T,9506.T,東北電力,0.514
8088.T,9934.T,因幡電機産業,0.507
8088.T,4619.T,日本特殊塗料,0.503
8088.T,5714.T,ＤＯＷＡホールディングス,0.5
8088.T,8074.T,ＹＵＡＳＡ,0.499
8088.T,8002.T,丸紅,0.495
8088.T,3405.T,クラレ,0.493
8088.T,4204.T,積水化学工業,0.492
8088.T,1963.T,日揮ホールディングス,0.491
8088.T,5911.T,横河ブリッジホールディングス,0.487
8088.T,8999.T,グランディハウス,0.487
8088.T,7226.T,極東開発工業,0.486
8207.T,6942.T,ソフィアホールディングス,0.599
8207.T,3175.T,エー・ピーホールディングス,0.573
8207.T,7127.T,一家ホールディングス,0.561
8207.T,7562.T,安楽亭,0.51
8207.T,9249.T,日本エコシステム,0.5
8207.T,3067.T,東京一番フーズ,0.497
8207.T,4925.T,ハーバー研究所,0.466
8207.T,3178.T,チムニー,0.455
8207.T,6087.T,アビスト,0.455
8207.T,7643.T,ダイイチ,0.444
8207.T,9850.T,グルメ杵屋,0.442
8207.T,2497.T,ユナイテッド,0.439
8207.T,2148.T,アイティメディア,0.438
8207.T,3750.T,ＡＤＲ１２０Ｓ,0.432
8207.T,7621.T,うかい,0.43
8207.T,2454.T,オールアバウト,0.424
8207.T,3068.T,ＷＤＩ,0.413
8207.T,6193.T,バーチャレクス・ホールディングス,0.412
8207.T,4196.T,ネオマーケティング,0.412
8207.T,3096.T,オーシャンシステム,0.402
8253.T,8593.T,三菱ＨＣキャピタル,0.699
8253.T,3452.T,ビーロット,0.635
8253.T,8425.T,みずほリース,0.626
8253.T,2429.T,ワールドホールディングス,0.612
8253.T,8584.T,ジャックス,0.611
8253.T,1820.T,西松建設,0.594
8253.T,3486.T,グローバル・リンク・マネジメント,0.592
8253.T,6390.T,加藤製作所,0.591
8253.T,4481.T,ベース,0.586
8253.T,8830.T,住友不動産,0.58
8253.T,8793.T,ＮＥＣキャピタルソリューション,0.579
8253.T,8616.T,東海東京フィナンシャル・ホールディングス,0.577
8253.T,5959.T,岡部,0.575
8253.T,5933.T,アルインコ,0.575
8253.T,8424.T,芙蓉総合リース,0.574
8253.T,7383.T,ネットプロテクションズホールディングス,0.572
8253.T,8877.T,エスリード,0.57
8253.T,8802.T,三菱地所,0.568
8253.T,256A.T,飛島ホールディングス,0.565
8253.T,6309.T,巴工業,0.565
8291.T,8158.T,ソーダニッカ,0.466
8291.T,6463.T,ＴＰＲ,0.431
8291.T,6995.T,東海理化電機製作所,0.429
8291.T,8793.T,ＮＥＣキャピタルソリューション,0.424
8291.T,8150.T,三信電気,0.424
8291.T,7244.T,市光工業,0.422
8291.T,7239.T,タチエス,0.419
8291.T,9248.T,人・夢・技術グループ,0.417
8291.T,9856.T,ケーユーホールディングス,0.415
8291.T,5976.T,高周波熱錬,0.413
8291.T,7313.T,テイ・エス　テック,0.412
8291.T,5192.T,三ツ星ベルト,0.412
8291.T,3675.T,クロス・マーケティンググループ,0.41
8291.T,5351.T,品川リフラ,0.404
8291.T,3023.T,ラサ商事,0.403
8291.T,8020.T,兼松,0.403
8291.T,4792.T,山田コンサルティンググループ,0.403
8291.T,6273.T,ＳＭＣ,0.402
8291.T,5970.T,ジーテクト,0.402
8291.T,8098.T,稲畑産業,0.401
8698.T,8616.T,東海東京フィナンシャル・ホールディングス,0.6
8698.T,8473.T,ＳＢＩホールディングス,0.552
8698.T,8707.T,岩井コスモホールディングス,0.547
8698.T,8613.T,丸三証券,0.535
8698.T,8614.T,東洋証券,0.532
8698.T,8704.T,トレイダーズホールディングス,0.527
8698.T,8622.T,水戸証券,0.526
8698.T,8708.T,アイザワ証券グループ,0.521
8698.T,3903.T,ｇｕｍｉ,0.503
8698.T,6463.T,ＴＰＲ,0.493
8698.T,8125.T,ワキタ,0.486
8698.T,6457.T,グローリー,0.483
8698.T,8253.T,クレディセゾン,0.481
8698.T,6358.T,酒井重工業,0.48
8698.T,3771.T,システムリサーチ,0.475
8698.T,8789.T,フィンテック　グローバル,0.474
8698.T,5933.T,アルインコ,0.474
8698.T,4933.T,Ｉ－ｎｅ,0.473
8698.T,8020.T,兼松,0.461
8698.T,4498.T,サイバートラスト,0.461
8864.T,9856.T,ケーユーホールディングス,0.581
8864.T,2429.T,ワールドホールディングス,0.579
8864.T,3421.T,稲葉製作所,0.578
8864.T,1929.T,日特建設,0.578
8864.T,5933.T,アルインコ,0.574
8864.T,9622.T,スペース,0.571
8864.T,4641.T,アルプス技研,0.57
8864.T,8093.T,極東貿易,0.566
8864.T,2153.T,Ｅ・Ｊホールディングス,0.566
8864.T,5357.T,ヨータイ,0.565
8864.T,8869.T,明和地所,0.564
8864.T,9332.T,ＮＩＳＳＯホールディングス,0.561
8864.T,9248.T,人・夢・技術グループ,0.56
8864.T,5959.T,岡部,0.559
8864.T,8101.T,ＧＳＩクレオス,0.558
8864.T,8804.T,東京建物,0.557
8864.T,2217.T,モロゾフ,0.554
8864.T,6358.T,酒井重工業,0.552
8864.T,3109.T,シキボウ,0.552
8864.T,5011.T,ニチレキグループ,0.552
9059.T,6224.T,ＪＲＣ,0.441
9059.T,7730.T,マニー,0.422
9059.T,9312.T,ケイヒン,0.402
9059.T,8076.T,カノークス,0.401
9059.T,4633.T,サカタインクス,0.401
9059.T,7246.T,プレス工業,0.397
9059.T,6047.T,Ｇｕｎｏｓｙ,0.397
9059.T,6279.T,瑞光,0.393
9059.T,7879.T,ノダ,0.391
9059.T,8185.T,チヨダ,0.39
9059.T,7231.T,トピー工業,0.386
9059.T,4044.T,セントラル硝子,0.386
9059.T,9765.T,オオバ,0.386
9059.T,1417.T,ミライト・ワン,0.385
9059.T,2307.T,クロスキャット,0.384
9059.T,9856.T,ケーユーホールディングス,0.384
9059.T,5976.T,高周波熱錬,0.384
9059.T,6486.T,イーグル工業,0.382
9059.T,4611.T,大日本塗料,0.38
9059.T,256A.T,飛島ホールディングス,0.379
9074.T,5121.T,藤倉コンポジット,0.39
9074.T,9934.T,因幡電機産業,0.385
9074.T,3962.T,チェンジホールディングス,0.371
9074.T,9622.T,スペース,0.371
9074.T,6915.T,千代田インテグレ,0.366
9074.T,3042.T,セキュアヴェイル,0.365
9074.T,3107.T,ダイワボウホールディングス,0.365
9074.T,6517.T,デンヨー,0.364
9074.T,6430.T,ダイコク電機,0.363
9074.T,5195.T,バンドー化学,0.363
9074.T,5989.T,エイチワン,0.357
9074.T,7198.T,ＳＢＩアルヒ,0.355
9074.T,9381.T,エーアイテイー,0.355
9074.T,4619.T,日本特殊塗料,0.354
9074.T,3201.T,日本毛織,0.352
9074.T,8093.T,極東貿易,0.352
9074.T,2304.T,ＣＳＳホールディングス,0.35
9074.T,6560.T,エル・ティー・エス,0.35
9074.T,2307.T,クロスキャット,0.348
9074.T,6620.T,宮越ホールディングス,0.345
9083.T,8614.T,東洋証券,0.369
9083.T,2429.T,ワールドホールディングス,0.357
9083.T,8707.T,岩井コスモホールディングス,0.351
9083.T,4397.T,チームスピリット,0.347
9083.T,6125.T,岡本工作機械製作所,0.34
9083.T,6381.T,アネスト岩田,0.339
9083.T,3668.T,コロプラ,0.337
9083.T,8076.T,カノークス,0.332
9083.T,4584.T,キッズウェル・バイオ,0.331
9083.T,7819.T,粧美堂,0.327
9083.T,9709.T,ＮＣＳ＆Ａ,0.324
9083.T,6625.T,ＪＡＬＣＯホールディングス,0.323
9083.T,6151.T,日東工器,0.323
9083.T,6919.T,ケル,0.322
9083.T,7239.T,タチエス,0.32
9083.T,6554.T,エスユーエス,0.32
9083.T,4041.T,日本曹達,0.317
9083.T,7226.T,極東開発工業,0.317
9083.T,6737.T,ＥＩＺＯ,0.316
9083.T,9743.T,丹青社,0.312
9227.T,5698.T,エンビプロ・ホールディングス,0.476
9227.T,3023.T,ラサ商事,0.46
9227.T,4082.T,第一稀元素化学工業,0.435
9227.T,1887.T,日本国土開発,0.433
9227.T,6330.T,東洋エンジニアリング,0.402
9227.T,6471.T,日本精工,0.398
9227.T,7888.T,三光合成,0.397
9227.T,6302.T,住友重機械工業,0.388
9227.T,6301.T,小松製作所,0.385
9227.T,7937.T,ツツミ,0.383
9227.T,1914.T,日本基礎技術,0.382
9227.T,5310.T,東洋炭素,0.38
9227.T,1888.T,若築建設,0.376
9227.T,5707.T,東邦亜鉛,0.372
9227.T,5715.T,古河機械金属,0.372
9227.T,1815.T,鉄建建設,0.37
9227.T,9768.T,いであ,0.37
9227.T,9765.T,オオバ,0.364
9227.T,1515.T,日鉄鉱業,0.364
9227.T,5471.T,大同特殊鋼,0.363
9257.T,7609.T,ダイトロン,0.306
9257.T,3276.T,ＪＰＭＣ,0.303
9257.T,4073.T,ジィ・シィ企画,0.292
9257.T,7480.T,スズデン,0.285
9257.T,5446.T,北越メタル,0.285
9257.T,3374.T,内外テック,0.268
9257.T,6440.T,ＪＵＫＩ,0.262
9257.T,9110.T,ＮＳユナイテッド海運,0.252
9257.T,5381.T,マイポックス,0.23
9257.T,2737.T,トーメンデバイス,0.227
9257.T,5384.T,フジミインコーポレーテッド,0.22
9257.T,6741.T,日本信号,0.217
9257.T,6920.T,レーザーテック,0.215
9257.T,6506.T,安川電機,0.214
9257.T,6383.T,ダイフク,0.211
9257.T,3132.T,マクニカホールディングス,0.211
9257.T,6134.T,ＦＵＪＩ,0.209
9257.T,2338.T,クオンタムソリューションズ,0.208
9257.T,4203.T,住友ベークライト,0.206
9257.T,4746.T,東計電算,0.206
9259.T,8802.T,三菱地所,0.329
9259.T,7989.T,立川ブラインド工業,0.316
9259.T,6459.T,大和冷機工業,0.305
9259.T,6209.T,リケンＮＰＲ,0.305
9259.T,4440.T,ヴィッツ,0.305
9259.T,8934.T,サンフロンティア不動産,0.303
9259.T,8624.T,いちよし証券,0.301
9259.T,5958.T,三洋工業,0.298
9259.T,4577.T,ダイト,0.298
9259.T,3501.T,ＳＵＭＩＮＯＥ,0.294
9259.T,8101.T,ＧＳＩクレオス,0.285
9259.T,7561.T,ハークスレイ,0.285
9259.T,2055.T,日和産業,0.284
9259.T,6658.T,シライ電子工業,0.282
9259.T,5940.T,不二サッシ,0.279
9259.T,5461.T,中部鋼鈑,0.277
9259.T,2292.T,Ｓ　Ｆｏｏｄｓ,0.277
9259.T,9324.T,安田倉庫,0.274
9259.T,9991.T,ジェコス,0.274
9259.T,8804.T,東京建物,0.271
9262.T,2776.T,新都ホールディングス,0.412
9262.T,5965.T,フジマック,0.41
9262.T,7692.T,アースインフィニティ,0.405
9262.T,4761.T,さくらケーシーエス,0.385
9262.T,7095.T,Ｍａｃｂｅｅ　Ｐｌａｎｅｔ,0.383
9262.T,3031.T,ラクーンホールディングス,0.363
9262.T,3491.T,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,0.355
9262.T,4996.T,クミアイ化学工業,0.351
9262.T,5889.T,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,0.345
9262.T,211A.T,カドス・コーポレーション,0.343
9262.T,8614.T,東洋証券,0.336
9262.T,6050.T,イー・ガーディアン,0.335
9262.T,446A.T,ノースサンド,0.334
9262.T,3113.T,ＵＮＩＶＡ・Ｏａｋホールディングス,0.33
9262.T,2198.T,アイ・ケイ・ケイホールディングス,0.326
9262.T,2429.T,ワールドホールディングス,0.324
9262.T,6158.T,和井田製作所,0.321
9262.T,9856.T,ケーユーホールディングス,0.318
9262.T,8793.T,ＮＥＣキャピタルソリューション,0.318
9262.T,5933.T,アルインコ,0.317
9301.T,1976.T,明星工業,0.552
9301.T,8052.T,椿本興業,0.536
9301.T,3076.T,あい　ホールディングス,0.506
9301.T,1822.T,大豊建設,0.487
9301.T,9832.T,オートバックスセブン,0.485
9301.T,7949.T,小松ウオール工業,0.48
9301.T,7483.T,ドウシシャ,0.474
9301.T,8098.T,稲畑産業,0.473
9301.T,4658.T,日本空調サービス,0.471
9301.T,9324.T,安田倉庫,0.47
9301.T,8425.T,みずほリース,0.467
9301.T,5351.T,品川リフラ,0.466
9301.T,6718.T,アイホン,0.466
9301.T,1882.T,東亜道路工業,0.461
9301.T,8802.T,三菱地所,0.46
9301.T,4611.T,大日本塗料,0.459
9301.T,5930.T,文化シヤッター,0.459
9301.T,7226.T,極東開発工業,0.459
9301.T,9068.T,丸全昭和運輸,0.457
9301.T,3289.T,東急不動産ホールディングス,0.456
9348.T,186A.T,アストロスケールホールディングス,0.639
9348.T,464A.T,ＱＰＳホールディングス,0.542
9348.T,290A.T,Ｓｙｎｓｐｅｃｔｉｖｅ,0.488
9348.T,402A.T,アクセルスペースホールディングス,0.485
9348.T,7128.T,ユニソルホールディングス,0.394
9348.T,7235.T,東京ラヂエーター製造,0.388
9348.T,6986.T,双葉電子工業,0.385
9348.T,2986.T,ＬＡホールディングス,0.377
9348.T,7442.T,中山福,0.371
9348.T,6203.T,豊和工業,0.371
9348.T,1898.T,世紀東急工業,0.369
9348.T,6232.T,ＡＣＳＬ,0.367
9348.T,190A.T,Ｃｈｏｒｄｉａ　Ｔｈｅｒａｐｅｕｔｉｃｓ,0.367
9348.T,6182.T,メタリアル,0.362
9348.T,7287.T,日本精機,0.359
9348.T,8737.T,あかつき本社,0.351
9348.T,3741.T,セック,0.351
9348.T,6381.T,アネスト岩田,0.35
9348.T,4679.T,田谷,0.35
9348.T,6208.T,石川製作所,0.349
9428.T,4008.T,住友精化,0.361
9428.T,6418.T,日本金銭機械,0.33
9428.T,3447.T,信和,0.316
9428.T,6927.T,ヘリオス　テクノ　ホールディング,0.316
9428.T,6307.T,サンセイ,0.312
9428.T,4635.T,東京インキ,0.299
9428.T,9193.T,東京汽船,0.289
9428.T,6495.T,宮入バルブ製作所,0.287
9428.T,2108.T,日本甜菜製糖,0.281
9428.T,4671.T,ファルコホールディングス,0.276
9428.T,3896.T,阿波製紙,0.272
9428.T,6614.T,シキノハイテック,0.263
9428.T,4284.T,ソルクシーズ,0.261
9428.T,4434.T,サーバーワークス,0.258
9428.T,7794.T,イーディーピー,0.257
9428.T,2815.T,アリアケジャパン,0.251
9428.T,8031.T,三井物産,0.251
9428.T,3143.T,オーウイル,0.25
9428.T,2154.T,オープンアップグループ,0.249
9428.T,4881.T,ファンペップ,0.248
9449.T,3769.T,ＧＭＯペイメントゲートウェイ,0.539
9449.T,9889.T,ＪＢＣＣホールディングス,0.528
9449.T,4443.T,Ｓａｎｓａｎ,0.527
9449.T,3771.T,システムリサーチ,0.523
9449.T,4058.T,トヨクモ,0.508
9449.T,3923.T,ラクス,0.502
9449.T,5586.T,Ｌａｂｏｒｏ．ＡＩ,0.492
9449.T,4475.T,ＨＥＮＮＧＥ,0.486
9449.T,3916.T,デジタル・インフォメーション・テクノロジー,0.486
9449.T,478A.T,フツパー,0.484
9449.T,3844.T,コムチュア,0.478
9449.T,4776.T,サイボウズ,0.475
9449.T,4687.T,ＴＤＣソフト,0.472
9449.T,6701.T,日本電気,0.468
9449.T,6191.T,エアトリ,0.468
9449.T,4373.T,シンプレクス・ホールディングス,0.466
9449.T,4432.T,ウイングアーク１ｓｔ,0.464
9449.T,4828.T,ビジネスエンジニアリング,0.462
9449.T,4168.T,ヤプリ,0.461
9449.T,7383.T,ネットプロテクションズホールディングス,0.457
9533.T,9532.T,大阪瓦斯,0.608
9533.T,9531.T,東京瓦斯,0.511
9533.T,3407.T,旭化成,0.51
9533.T,9505.T,北陸電力,0.51
9533.T,9543.T,静岡ガス,0.489
9533.T,5020.T,ＥＮＥＯＳホールディングス,0.469
9533.T,8174.T,日本瓦斯,0.469
9533.T,9508.T,九州電力,0.468
9533.T,1929.T,日特建設,0.468
9533.T,9503.T,関西電力,0.467
9533.T,5440.T,共英製鋼,0.465
9533.T,6455.T,モリタホールディングス,0.46
9533.T,8593.T,三菱ＨＣキャピタル,0.457
9533.T,9513.T,電源開発,0.452
9533.T,8425.T,みずほリース,0.448
9533.T,8793.T,ＮＥＣキャピタルソリューション,0.447
9533.T,8020.T,兼松,0.443
9533.T,8850.T,スターツコーポレーション,0.442
9533.T,3050.T,ＤＣＭホールディングス,0.439
9533.T,7984.T,コクヨ,0.438
9565.T,3402.T,東レ,0.368
9565.T,4371.T,コアコンセプト・テクノロジー,0.343
9565.T,8142.T,トーホー,0.328
9565.T,5101.T,横浜ゴム,0.324
9565.T,7175.T,今村証券,0.322
9565.T,7971.T,東リ,0.318
9565.T,9405.T,朝日放送グループホールディングス,0.314
9565.T,264A.T,Ｓｃｈｏｏ,0.306
9565.T,4177.T,ｉ‐ｐｌｕｇ,0.304
9565.T,8253.T,クレディセゾン,0.299
9565.T,1939.T,四電工,0.296
9565.T,8804.T,東京建物,0.295
9565.T,6229.T,オーケーエム,0.295
9565.T,8002.T,丸紅,0.284
9565.T,6578.T,コレックホールディングス,0.282
9565.T,7836.T,アビックス,0.282
9565.T,6651.T,日東工業,0.279
9565.T,8887.T,シーラホールディングス,0.278
9565.T,9057.T,遠州トラック,0.278
9565.T,2708.T,久世,0.277
9672.T,3183.T,ウイン・パートナーズ,0.519
9672.T,8593.T,三菱ＨＣキャピタル,0.516
9672.T,7226.T,極東開発工業,0.51
9672.T,7593.T,ＶＴホールディングス,0.503
9672.T,8793.T,ＮＥＣキャピタルソリューション,0.488
9672.T,8584.T,ジャックス,0.484
9672.T,5351.T,品川リフラ,0.48
9672.T,8830.T,住友不動産,0.48
9672.T,8252.T,丸井グループ,0.477
9672.T,4994.T,大成ラミックグループ,0.473
9672.T,7164.T,全国保証,0.473
9672.T,3201.T,日本毛織,0.473
